60126	2010001041	553.61426	13.353232	0.9827891	0.020535646	0	
60126	2010001042	1261.4694	29.095837	2.2395508	0.051651593	0	
60126	2010001043	1181.36	26.524397	2.097337	0.04742045	0	
60126	2010001044	1030.8928	24.777401	1.830144	0.041675054	0	
60126	2010001045	872.3768	20.35812	1.5488365	0.038652223	0	
60126	2010001046	974.09467	21.786098	1.7292703	0.034326576	0	
60126	2010001047	841.5116	19.206121	1.4939147	0.031149449	0	
60126	2010001048	917.19696	20.669065	1.628268	0.032942917	0	
60126	2010001049	594.5112	13.208509	1.055448	0.02257166	0	
60126	2010001050	990.86664	22.62316	1.7591078	0.03885984	0	
60126	2010001051	1143.4734	24.290966	1.634066	0.030669931	0	
60126	2010001052	1461.8749	32.95678	2.0891173	0.044530373	0	
60126	2010001053	943.2772	21.697824	1.347956	0.026915364	0	
60126	2010001054	1186.4758	26.126354	1.6955279	0.033867545	0	
60126	2010001055	1086.752	23.859245	1.5529912	0.02950289	0	
60126	2010001056	1218.9225	26.505194	1.7419473	0.036796853	0	
60126	2010001057	1595.3928	35.507587	2.2799606	0.0496006	0	
60126	2010001058	973.40295	22.064758	1.3910556	0.029644672	0	
60126	2010001059	1290.8689	29.200354	1.8447448	0.03975029	0	
60126	2010001060	1228.4768	28.4574	1.7556555	0.04204032	0	
60126	2010002041	631.0012	15.670583	1.1202421	0.027537538	0	
60126	2010002042	1107.0752	26.357153	1.9654173	0.045487907	0	
60126	2010002043	1205.2703	28.276196	2.139786	0.050534736	0	
60126	2010002044	1222.806	28.75782	2.1709363	0.052147437	0	
60126	2010002045	1462.6223	33.61692	2.5966363	0.05821155	0	
60126	2010002046	738.2667	17.61412	1.3106743	0.030977007	0	
60126	2010002047	991.52655	23.293331	1.7603219	0.041978866	0	
60126	2010002048	837.9953	19.4343	1.4876981	0.03285082	0	
60126	2010002049	818.963	19.490417	1.453932	0.033971827	0	
60126	2010002050	832.95624	19.594425	1.478788	0.03475338	0	
60126	2010002051	1045.9857	25.276524	1.4948386	0.036724273	0	
60126	2010002052	1337.9541	31.390484	1.912095	0.045648742	0	
60126	2010002053	1109.9547	25.435152	1.5862674	0.037392575	0	
60126	2010002054	982.3981	22.599073	1.403879	0.028931316	0	
60126	2010002055	808.27075	19.053543	1.1550697	0.025707053	0	
60126	2010002056	1319.8983	29.711027	1.8862355	0.04068688	0	
60126	2010002057	1309.517	29.819012	1.871417	0.04166112	0	
60126	2010002058	1204.3601	27.691715	1.7211524	0.039302703	0	
60126	2010002059	870.0468	19.176817	1.243299	0.02286741	0	
60126	2010002060	1389.5029	32.102062	1.9857683	0.046776444	0	
60126	2010003041	912.5566	21.311308	1.6200013	0.032874636	0	
60126	2010003042	954.28687	22.327892	1.6941907	0.03954237	0	
60126	2010003043	1061.0643	24.548351	1.8837489	0.04301998	0	
60126	2010003044	715.6858	16.92799	1.2705832	0.029634144	0	
60126	2010003045	861.54987	20.299538	1.5295522	0.035965383	0	
60126	2010003046	911.02405	21.134708	1.6173996	0.038043562	0	
60126	2010003047	781.4426	18.228437	1.3873318	0.03226572	0	
60126	2010003048	862.10284	19.394276	1.5305381	0.0345625	0	
60126	2010003049	828.9778	19.310394	1.4716719	0.031821713	0	
60126	2010003050	1082.9319	24.23808	1.9225658	0.042122222	0	
60126	2010003051	1112.5979	24.878304	1.5900067	0.034904215	0	
60126	2010003052	1019.1697	23.269997	1.4564337	0.030131865	0	
60126	2010003053	1118.1204	25.721962	1.5979271	0.037418272	0	
60126	2010003054	1060.5374	24.397243	1.5156025	0.03408373	0	
60126	2010003055	863.9768	19.444656	1.2346618	0.025311785	0	
60126	2010003056	1298.771	30.113028	1.8559624	0.03752939	0	
60126	2010003057	1315.9199	29.790588	1.880593	0.04273932	0	
60126	2010003058	1107.4161	25.101126	1.5826402	0.03689497	0	
60126	2010003059	875.76416	20.180563	1.2514563	0.023872906	0	
60126	2010003060	1272.4811	27.50191	1.8183988	0.0336722	0	
60126	2010004036	1133.1385	26.12549	2.0116844	0.04477897	0	
60126	2010004037	1002.7247	24.507742	1.7802002	0.044035602	0	
60126	2010004038	936.5104	23.844337	1.6626694	0.04381985	0	
60126	2010004039	1031.3254	24.38336	1.8308779	0.039365597	0	
60126	2010004040	1119.803	28.04376	1.9881333	0.053344235	0	
60126	2010004041	1058.5917	25.191904	1.8793799	0.045109786	0	
60126	2010004042	852.6406	20.713476	1.5137588	0.03770043	0	
60126	2010004043	1215.7286	29.684713	2.1583729	0.053917266	0	
60126	2010004044	1316.8606	31.936	2.3379493	0.059119813	0	
60126	2010004045	1301.7308	31.348127	2.3111238	0.05952708	0	
60126	2010004046	809.58673	19.45464	1.4372656	0.03307908	0	
60126	2010004047	743.7699	17.172146	1.3204172	0.028913412	0	
60126	2010004048	1000.84863	24.65121	1.7768892	0.04503065	0	
60126	2010004049	782.2968	17.5124	1.3887811	0.02770116	0	
60126	2010004050	1104.055	26.710342	1.9601259	0.049097367	0	
60126	2010004051	789.80896	18.097626	1.1286945	0.024727471	0	
60126	2010004052	1150.2726	27.738464	1.6438905	0.04078581	0	
60126	2010004053	1135.8983	26.514639	1.6233007	0.037113957	0	
60126	2010004054	1155.9946	26.651459	1.6520402	0.03812185	0	
60126	2010004055	1064.1421	24.451418	1.520714	0.032274447	0	
60126	2010004056	1175.8708	27.868351	1.680467	0.040777776	0	
60126	2010004057	1523.4286	35.82746	2.177126	0.050579775	0	
60126	2010004058	957.8236	20.940607	1.3687654	0.026692487	0	
60126	2010004059	1309.3389	28.973148	1.8710636	0.035423752	0	
60126	2010004060	1181.881	27.878414	1.6890547	0.040766846	0	
60126	2010004061	1099.9376	26.157091	1.1414341	0.03040412	0	
60126	2010004062	712.81036	15.311168	0.7395953	0.013059929	0	
60126	2010004063	1144.4407	26.203222	1.1875834	0.02937246	0	
60126	2010004064	956.70544	22.644974	0.99273264	0.023618031	0	
60126	2010004065	895.6858	21.056086	0.9294554	0.02366293	0	
60126	2010005036	620.67426	15.100947	1.1019232	0.027191827	0	
60126	2010005037	824.3837	19.712543	1.4635082	0.032263912	0	
60126	2010005038	750.2259	17.501776	1.3318318	0.027197743	0	
60126	2010005039	1111.7766	27.309156	1.9738867	0.052257687	0	
60126	2010005040	1217.4319	29.151737	2.1614466	0.054969914	0	
60126	2010005041	758.3764	18.154737	1.3463786	0.0320228	0	
60126	2010005042	1132.3485	26.320637	2.010344	0.047916	0	
60126	2010005043	1026.4799	25.501347	1.8223463	0.04473555	0	
60126	2010005044	1128.9955	27.383472	2.0044124	0.050690766	0	
60126	2010005045	879.4165	22.053568	1.5613698	0.04296867	0	
60126	2010005046	744.70447	17.299675	1.322084	0.029480815	0	
60126	2010005047	767.58527	18.46869	1.3627366	0.03295287	0	
60126	2010005048	892.42285	20.830946	1.5843793	0.037581403	0	
60126	2010005049	872.47723	20.021864	1.548944	0.03516989	0	
60126	2010005050	1058.3821	24.859634	1.8789973	0.044012956	0	
60126	2010005051	1342.4225	30.612654	1.9184531	0.043285057	0	
60126	2010005052	1311.3954	30.28102	1.8741075	0.04256795	0	
60126	2010005053	1112.2181	26.320688	1.5894308	0.035615534	0	
60126	2010005054	990.4136	22.011585	1.4153433	0.028433153	0	
60126	2010005055	1075.9465	24.889318	1.537624	0.034813657	0	
60126	2010005056	1040.2134	24.51705	1.4866002	0.036106635	0	
60126	2010005057	1374.6328	30.545574	1.9644344	0.04077305	0	
60126	2010005058	1357.6436	32.12704	1.9402441	0.0471245	0	
60126	2010005059	1326.6324	29.636217	1.895849	0.040039547	0	
60126	2010005060	1325.4757	30.944933	1.8942293	0.043556746	0	
60126	2010005061	1306.8906	32.501167	1.35621	0.038006455	0	
60126	2010005062	1382.2266	33.889492	1.4343596	0.038629144	0	
60126	2010005063	1213.2701	28.456825	1.2589909	0.031091008	0	
60126	2010005064	1544.0221	38.243362	1.6022745	0.04415852	0	
60126	2010005065	1945.0085	45.672436	2.0182931	0.049445845	0	
